name,sex,RUID,date_of_birth,student_year,student_school,accessibility_need,low_income_status
Alexandria Anthony,F,110542411,2002-11-16,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,1
Maxwell Miller,M,509716826,2004-11-13,Freshman,School of Arts and Sciences,0,0
Todd Santiago,M,968999797,2005-04-23,Freshman,Mason Gross School of the Arts,0,0
Julia Quinn,F,529452201,2004-07-16,Freshman,School of Engineering,0,0
Kathryn West,F,628820890,2001-06-14,Junior,School of Engineering,0,0
Alison Martinez,F,175640728,2000-01-17,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0
Billy Cruz,M,573565297,2000-01-07,Junior,School of Environmental and Biological Sciences,0,0
David Morgan,M,845688026,2004-05-02,Freshman,School of Communication and Information,0,1
Meghan Cooke,F,199465352,2005-05-21,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
John Austin,M,985248097,2001-06-28,Senior,School of Engineering,0,1
Andrea Kelley,F,439242325,2002-05-09,Junior,School of Arts and Sciences,0,0
Darlene Marks,F,629285918,2000-06-19,Sophomore,Mason Gross School of the Arts,0,0
Clinton Hicks,M,183584034,2002-12-18,Junior,School of Arts and Sciences,0,0
Jamie Marquez,F,444854499,1999-11-27,Freshman,School of Arts and Sciences,0,0
Christopher Lawrence,M,809333679,2001-06-01,Freshman,School of Arts and Sciences,0,0
Tyler Shelton,M,313074714,1999-10-02,Junior,School of Arts and Sciences,0,1
Larry Thornton,M,541666149,2003-05-07,Freshman,School of Arts and Sciences,0,0
Lisa Reilly,F,988256337,2000-08-26,Freshman,Mason Gross School of the Arts,0,0
Robert Green,M,644601053,2004-12-26,Sophomore,School of Arts and Sciences,0,1
Aaron Hodges,M,958966664,2005-09-13,Freshman,Mason Gross School of the Arts,0,0
Shane Bush,M,284479466,2005-03-12,Sophomore,School of Arts and Sciences,0,1
Kelly Collins,F,744139505,2004-04-06,Freshman,Mason Gross School of the Arts,0,0
Lauren Smith,F,231695149,2000-04-18,Freshman,School of Management and Labor Relations,0,0
Kristen Moody,F,130705491,2000-10-16,Freshman,School of Arts and Sciences,0,0
April Flores,F,808006713,2004-06-21,Sophomore,School of Arts and Sciences,0,1
Lisa Gray,F,906063862,2000-12-21,Junior,School of Arts and Sciences,0,0
Cheryl Cochran,F,172397068,2005-07-21,Senior,School of Management and Labor Relations,0,0
Logan Anderson,M,884350912,2004-03-05,Senior,School of Management and Labor Relations,1,0
Barbara Lynch,F,134579356,2004-11-25,Junior,Mason Gross School of the Arts,0,0
Ashley Brady,F,889513752,2001-05-26,Sophomore,School of Management and Labor Relations,0,1
Shane Castaneda,M,757897796,2003-02-17,Freshman,School of Arts and Sciences,0,0
Lauren Weeks,F,654091819,2001-08-22,Freshman,School of Arts and Sciences,0,1
Donna Williams,F,666299598,2002-03-16,Freshman,School of Arts and Sciences,0,0
Robert Scott,M,348822400,1999-12-28,Junior,Rutgers Business School–Newark and New Brunswick,0,1
Mr. Kevin Mitchell,M,565643902,2005-06-15,Freshman,Mason Gross School of the Arts,0,0
Brenda Brown,F,513755416,2002-01-06,Freshman,School of Communication and Information,0,0
Carrie Chase,F,615758564,2003-03-03,Sophomore,School of Arts and Sciences,0,1
Dr. Earl Torres,M,350695937,2000-09-03,Senior,School of Arts and Sciences,0,0
Edwin Meza,M,885161069,2002-06-10,Sophomore,School of Communication and Information,0,1
James Gibson,M,409683444,2004-11-23,Sophomore,School of Arts and Sciences,0,0
Dr. Douglas Padilla,M,570491581,2001-08-12,Freshman,School of Environmental and Biological Sciences,0,0
Douglas Trevino,M,266046109,2005-04-08,Sophomore,School of Communication and Information,0,0
Amy Smith,F,614575189,2004-08-16,Junior,School of Arts and Sciences,0,0
Tricia Hopkins,F,525258875,2000-04-29,Junior,School of Communication and Information,0,0
Megan Mooney,F,454304640,2000-06-21,Junior,School of Communication and Information,0,0
Laura Sharp,F,651977210,2001-01-03,Junior,School of Arts and Sciences,0,0
Meghan Morgan,F,269559800,2004-01-10,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,1
Angelica Petty,F,954189190,2001-11-27,Freshman,Rutgers Business School–Newark and New Brunswick,0,1
Ronald Walter,M,152154593,2005-03-25,Sophomore,School of Engineering,0,1
Mary Gonzalez,F,379318721,2003-11-16,Junior,School of Arts and Sciences,0,0
Cesar Beltran,M,902550599,2005-09-15,Junior,School of Social Work,0,0
Meghan Frey,F,311496925,2003-01-26,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
Robin Johnson,F,725867171,2005-08-14,Junior,Edward J. Bloustein School of Planning and Public Policy,1,0
Crystal Blair,F,594262393,2003-11-26,Freshman,School of Arts and Sciences,0,0
Sabrina Callahan DDS,F,940755971,2000-08-20,Sophomore,School of Engineering,0,0
Jennifer Meyer,F,125949249,2001-01-30,Freshman,School of Arts and Sciences,0,0
Bradley Garcia,M,492931233,2001-07-16,Junior,Mason Gross School of the Arts,0,0
Shawn Schroeder,M,301438161,2003-11-18,Freshman,School of Social Work,0,0
Matthew Brooks MD,M,246916741,2001-04-06,Sophomore,School of Arts and Sciences,0,1
Beth Turner,F,174938244,2003-10-06,Freshman,School of Arts and Sciences,0,0
Jacqueline Perez,F,738837616,2003-09-03,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,1
Elizabeth Paul,F,982423525,2004-01-12,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Taylor Michael,M,777288688,2001-12-26,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Scott West,M,568954827,2005-07-11,Freshman,Mason Gross School of the Arts,0,1
Mr. Marco Ortega DVM,M,488050807,2001-09-11,Junior,School of Arts and Sciences,0,0
Amanda Blake,F,882565615,2004-11-01,Junior,School of Arts and Sciences,1,0
Maurice Hoffman,M,941080191,2003-05-24,Junior,Mason Gross School of the Arts,0,1
Brendan Patton,M,293239933,2005-08-11,Junior,Mason Gross School of the Arts,0,1
Kyle Willis,M,172478512,2004-05-09,Freshman,School of Arts and Sciences,0,0
Dennis Miller,M,624249421,1999-11-08,Freshman,School of Arts and Sciences,0,0
Katherine Hernandez,F,384684579,2002-10-14,Senior,School of Environmental and Biological Sciences,0,0
Sharon Yu DVM,F,389745977,2004-10-21,Freshman,Mason Gross School of the Arts,0,0
Samuel Gomez,M,325759546,2003-08-28,Sophomore,School of Arts and Sciences,0,0
Timothy Lee,M,652904764,2003-08-29,Sophomore,Mason Gross School of the Arts,0,0
Sarah Washington,F,769303407,2000-07-20,Sophomore,School of Communication and Information,0,1
Benjamin Horton,M,197480837,2001-05-01,Sophomore,School of Engineering,0,0
Denise Dixon,F,119747611,2001-07-03,Senior,School of Arts and Sciences,0,1
Kimberly Haynes,F,599489030,2004-01-30,Junior,School of Social Work,0,0
Michael Jensen,M,882150017,2003-07-13,Freshman,School of Arts and Sciences,0,0
Randall Cooper,M,266717311,2000-10-17,Freshman,School of Communication and Information,0,0
Kimberly Lara,F,887759983,2001-01-30,Freshman,School of Environmental and Biological Sciences,0,0
John Taylor,M,977155471,2005-01-27,Freshman,Mason Gross School of the Arts,0,0
Kyle Luna,M,442491219,2001-06-05,Freshman,School of Arts and Sciences,0,1
Heidi Juarez,F,948705900,2000-12-26,Sophomore,School of Engineering,1,0
Mr. Robert Jones,M,987085984,2003-02-03,Junior,School of Social Work,0,1
Nicole Heath,F,340592682,2001-10-19,Sophomore,School of Arts and Sciences,0,0
Sergio Webster,M,591281018,2005-07-17,Freshman,School of Arts and Sciences,0,0
Hannah Marshall,F,390114708,2004-10-13,Junior,School of Arts and Sciences,0,0
Timothy Arias,M,332928885,2000-10-14,Junior,School of Arts and Sciences,0,0
Amanda Garrett,F,766561565,2005-01-23,Sophomore,School of Environmental and Biological Sciences,0,0
Courtney Johnson,F,295643317,2000-09-15,Freshman,School of Arts and Sciences,0,0
Thomas Lyons,M,947179908,2004-11-07,Sophomore,School of Social Work,0,1
Robert Blackwell,M,146657111,2001-09-02,Freshman,School of Management and Labor Relations,0,0
Steven Guerra,M,208503390,2004-01-23,Sophomore,School of Communication and Information,0,0
Kathleen Mcguire,F,598332039,2002-12-01,Junior,Rutgers Business School–Newark and New Brunswick,1,0
Trevor Walls,M,944852316,2001-08-24,Freshman,School of Arts and Sciences,0,0
Arthur Mcpherson,M,228411652,2005-03-11,Sophomore,School of Arts and Sciences,0,0
Michael Marks,M,784226208,2004-08-28,Junior,School of Management and Labor Relations,0,0
Alison Murphy,F,698605485,2002-11-24,Sophomore,School of Arts and Sciences,0,0
Albert Hale,M,903573133,2001-11-26,Freshman,School of Engineering,0,0
Jane Thomas,F,151542953,2005-05-03,Junior,School of Arts and Sciences,0,0
Samantha Ramos,F,794173910,2001-12-04,Junior,School of Arts and Sciences,0,0
Jesus Evans,M,988698758,2002-01-11,Freshman,School of Arts and Sciences,0,0
Heidi Bauer,F,179321692,2000-10-20,Freshman,School of Arts and Sciences,0,0
Leslie Miller,F,964438804,2005-03-29,Sophomore,Mason Gross School of the Arts,0,1
Gerald Gordon,M,250353205,2003-01-23,Freshman,School of Arts and Sciences,0,0
Joe Price MD,M,182036828,1999-12-04,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,1
Dustin Jones,M,882439237,2005-01-24,Junior,School of Arts and Sciences,0,0
Teresa Wheeler,F,954914834,2000-12-08,Freshman,School of Engineering,0,1
Diana Pearson,F,601521804,2004-06-20,Freshman,School of Engineering,0,0
Lonnie Riddle,M,214400542,2000-01-03,Freshman,School of Arts and Sciences,0,0
Joel Sanders,M,448203702,2003-10-25,Freshman,School of Management and Labor Relations,0,0
Catherine Cross,F,698315437,2000-03-25,Junior,School of Arts and Sciences,0,0
Larry Robbins,M,232070001,1999-11-19,Sophomore,School of Arts and Sciences,0,1
Andrew Perez,M,337144503,2002-02-11,Sophomore,School of Communication and Information,0,0
Jenna Tran,F,654196306,2005-09-14,Sophomore,School of Arts and Sciences,0,0
Mary Hodges,F,150723558,2004-11-07,Junior,Edward J. Bloustein School of Planning and Public Policy,0,1
Mary Burton,F,796778777,2001-07-26,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Donald Cobb,M,478821925,2004-07-19,Freshman,School of Arts and Sciences,0,1
Elizabeth Salazar,F,801760945,2004-04-25,Freshman,School of Communication and Information,0,0
Nathaniel Kennedy,M,652484575,2004-03-01,Junior,School of Management and Labor Relations,0,0
Jennifer Mcdonald,F,328517873,2000-09-18,Freshman,School of Arts and Sciences,0,0
Javier Ortiz,M,640206018,2000-07-23,Sophomore,School of Communication and Information,0,0
Victoria Patel,F,811476716,2001-03-01,Freshman,Mason Gross School of the Arts,0,1
Laura Lee,F,437492654,2001-04-22,Freshman,School of Environmental and Biological Sciences,0,1
Joshua Best,M,845452233,2001-08-22,Senior,School of Social Work,0,0
Danny Mack,M,574791663,2000-11-11,Junior,School of Social Work,0,0
Raymond Hudson,M,363350904,2001-02-01,Junior,Rutgers Business School–Newark and New Brunswick,0,1
Melissa Beasley,F,741470978,2003-05-30,Sophomore,Mason Gross School of the Arts,0,0
Beth Hayes,F,636045720,2005-04-11,Sophomore,School of Arts and Sciences,0,0
Joseph Daniels,M,161356971,2003-03-19,Freshman,School of Social Work,0,1
Sheila Hogan,F,909235406,2004-03-26,Senior,School of Arts and Sciences,0,0
Tina Miller,F,642753524,2003-05-25,Freshman,Rutgers Business School–Newark and New Brunswick,0,1
Janice Clay,F,626617979,2003-02-26,Sophomore,School of Social Work,0,0
Brett Snyder,M,298044360,2003-01-02,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Lisa Buchanan,F,910752817,2002-10-18,Senior,Rutgers Business School–Newark and New Brunswick,0,0
Kathleen Lawson,F,423342243,2003-03-27,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Kenneth King,M,807295215,2000-11-11,Junior,School of Arts and Sciences,0,1
Dawn Powell MD,F,501856980,2005-07-14,Junior,School of Arts and Sciences,0,1
Mark Johnson,M,941515282,2004-09-15,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Dr. Kevin Carter MD,M,747005230,2004-12-05,Sophomore,School of Arts and Sciences,0,0
Martha Bennett,F,294305088,2003-07-10,Freshman,School of Arts and Sciences,0,0
Dr. Matthew Houston PhD,M,955617304,2001-07-08,Sophomore,School of Management and Labor Relations,0,0
Chelsea Hardy,F,424775036,1999-09-30,Freshman,School of Arts and Sciences,1,0
Lori Clayton,F,980196004,2000-09-02,Freshman,School of Communication and Information,0,0
Sarah Hernandez,F,339830004,2003-07-27,Freshman,School of Arts and Sciences,0,1
Michael Gibson,M,464627755,2002-10-13,Freshman,School of Arts and Sciences,0,0
Mark Perkins,M,679140765,2003-03-06,Senior,School of Arts and Sciences,0,0
Cameron Williams,M,414665363,2004-02-06,Junior,Rutgers Business School–Newark and New Brunswick,0,0
Jessica Ayala,F,236177452,2000-01-01,Freshman,Mason Gross School of the Arts,0,0
Michael Garcia,M,497906413,2003-03-05,Freshman,School of Arts and Sciences,0,0
Anthony Peterson,M,283429478,2003-03-01,Freshman,School of Engineering,0,0
Peter Moreno,M,877891592,2000-07-14,Freshman,School of Communication and Information,0,0
Jennifer Barker,F,602194485,2004-11-18,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,1
Leonard Patton,M,724454371,2003-09-24,Senior,School of Arts and Sciences,1,1
Todd Lopez,M,196064017,2002-05-23,Freshman,School of Arts and Sciences,0,1
Juan Davis,M,139548341,2004-09-21,Senior,School of Communication and Information,0,1
Bradley Howard,M,786958623,2000-07-17,Junior,School of Arts and Sciences,0,1
Miguel Roberson,M,322943535,2002-02-28,Senior,School of Communication and Information,0,0
Rhonda Sellers,F,587820966,2001-01-10,Sophomore,Mason Gross School of the Arts,0,1
Kelly Kelly,F,880340866,2005-08-07,Sophomore,School of Arts and Sciences,0,1
Ms. Patricia Cunningham PhD,F,890388660,2002-05-03,Freshman,Mason Gross School of the Arts,0,0
Carla Kelly,F,732872202,2001-07-03,Sophomore,School of Communication and Information,0,0
Chad Hopkins,M,465389668,2001-02-22,Freshman,School of Communication and Information,0,0
Kaitlin Smith,F,807023301,2004-02-15,Sophomore,School of Environmental and Biological Sciences,0,0
Kathleen Winters,F,244454744,2004-08-12,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Tyler Davis,M,805558083,2000-08-20,Sophomore,School of Social Work,0,1
Catherine Manning,F,716813429,2000-12-07,Sophomore,School of Arts and Sciences,0,1
Kristen Hodge,F,635737422,2004-02-25,Freshman,School of Communication and Information,0,1
Tanya Porter,F,603550781,2005-07-27,Junior,Mason Gross School of the Arts,0,0
Natalie Moran,F,841753123,2000-07-07,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Christian Weeks,M,941320660,2002-04-09,Junior,Mason Gross School of the Arts,0,0
Zachary Harvey,M,234712102,2003-05-15,Junior,School of Arts and Sciences,0,0
Paul Gonzalez,M,706398047,2004-03-29,Junior,School of Arts and Sciences,0,1
Adam Wong,M,350573414,2004-07-13,Sophomore,School of Social Work,0,0
George Garcia,M,124989245,2005-05-24,Sophomore,School of Environmental and Biological Sciences,0,1
Jennifer Day,F,813740623,2000-10-25,Freshman,School of Management and Labor Relations,0,1
Joseph Lopez,M,923126790,2001-06-13,Sophomore,School of Communication and Information,0,0
Leslie Ramsey,F,142226236,2005-03-27,Sophomore,School of Arts and Sciences,0,0
Diane Jackson,F,868044556,2001-04-08,Sophomore,School of Communication and Information,0,0
Courtney Baker,F,965672163,2002-02-04,Freshman,School of Communication and Information,0,1
Michael Fleming,M,954636420,2004-04-21,Sophomore,School of Arts and Sciences,0,1
Christopher Rodriguez,M,656062486,2001-11-27,Freshman,Mason Gross School of the Arts,0,0
Christine Moody,F,432618829,2003-07-26,Sophomore,School of Communication and Information,0,1
Troy Hansen,M,111731221,2001-11-29,Sophomore,School of Communication and Information,0,0
David Rich,M,342925174,2001-09-13,Freshman,Rutgers Business School–Newark and New Brunswick,0,1
Tyler Ramos,M,459528889,2000-12-26,Freshman,Rutgers Business School–Newark and New Brunswick,0,1
Crystal Martin,F,480189275,2004-07-22,Senior,School of Arts and Sciences,0,1
Angelica Hernandez,F,322540241,2001-06-20,Sophomore,School of Arts and Sciences,0,0
Brian Cooley,M,809569063,2003-08-11,Junior,Rutgers Business School–Newark and New Brunswick,0,0
Austin Page,M,227013385,2003-04-19,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0
Leslie Hawkins,F,850334732,2003-11-20,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Donna Meyers,F,351743483,2005-09-23,Freshman,School of Arts and Sciences,0,0
Maria Boone,F,648890036,2000-02-29,Freshman,School of Arts and Sciences,0,0
David Hall,M,948624276,2001-10-28,Junior,School of Arts and Sciences,0,0
Danny Scott,M,984207829,2003-12-17,Junior,School of Environmental and Biological Sciences,0,0
Daniel Williamson,M,405918830,2003-09-30,Junior,School of Arts and Sciences,0,0
Samuel Carter,M,509235878,2003-07-28,Sophomore,School of Communication and Information,0,0
Derek Martinez,M,404461758,2004-06-30,Freshman,School of Arts and Sciences,0,0
Raymond Martin,M,232127137,2004-06-27,Sophomore,School of Arts and Sciences,0,1
Melanie Miller,F,547239609,2003-05-31,Freshman,School of Arts and Sciences,0,0
Shannon Clark,F,945144475,2000-07-07,Sophomore,School of Arts and Sciences,0,0
Jessica Martinez,F,531540585,2002-08-12,Junior,School of Engineering,0,0
Sandra Morgan,F,883958773,2004-11-23,Freshman,School of Arts and Sciences,0,0
Gregg Smith,M,728629782,2004-12-13,Sophomore,School of Arts and Sciences,0,1
Caleb Knox,M,309814305,2005-04-15,Sophomore,School of Communication and Information,1,0
Emily Burton,F,557524652,2005-03-02,Freshman,School of Management and Labor Relations,0,0
Ashley Case,F,169433306,2005-06-09,Junior,School of Communication and Information,0,1
Carlos Sanchez,M,695786681,2003-09-23,Freshman,School of Communication and Information,0,0
