name,sex,RUID,date_of_birth,student_year,student_school,accessibility_need,low_income_status
Courtney Black,F,207519380,2000-10-24,Freshman,School of Environmental and Biological Sciences,0,0
William Williams,M,894702745,2004-09-05,Junior,Rutgers Business School–Newark and New Brunswick,0,0
Laura Cox,F,192436022,2003-11-19,Freshman,School of Arts and Sciences,0,0
Kenneth Williams,M,492937801,2000-11-27,Freshman,School of Arts and Sciences,0,0
Crystal Johnson,F,870161200,2000-01-17,Sophomore,School of Arts and Sciences,0,1
Victoria Riley,F,210737486,2004-09-13,Junior,School of Arts and Sciences,0,1
Phyllis Farley,F,517038998,2000-12-10,Sophomore,Rutgers Business School–Newark and New Brunswick,0,1
Kyle Bautista,M,712630086,2005-01-17,Freshman,School of Environmental and Biological Sciences,0,1
Todd Davis,M,640738823,2004-11-22,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Heather Scott,F,228937658,2000-08-20,Senior,School of Arts and Sciences,0,0
Kenneth Taylor,M,980255855,2002-11-07,Junior,School of Arts and Sciences,0,1
Lacey Hester,F,925023870,2003-12-16,Sophomore,School of Communication and Information,0,1
Victoria White,F,172890979,2005-02-27,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0
James Mendez,M,191142698,1999-11-12,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,1
John Sanchez,M,220363925,2005-03-21,Freshman,School of Arts and Sciences,0,0
Dr. Michael Rice,M,883429462,2003-05-12,Freshman,School of Arts and Sciences,0,1
Jocelyn Weber,F,852011941,2003-11-21,Junior,School of Arts and Sciences,0,0
Crystal Moore,F,778496084,2003-05-01,Sophomore,School of Engineering,0,0
James Thompson,M,407896270,2000-11-28,Freshman,School of Social Work,0,0
Angela Butler,F,691918645,2005-09-08,Freshman,School of Management and Labor Relations,1,0
Alexis Evans,F,705980977,2003-11-28,Sophomore,School of Engineering,1,0
Christopher Lester,M,969093574,2002-07-20,Sophomore,School of Social Work,0,0
Mr. Richard Todd,M,913988520,2002-03-21,Sophomore,Mason Gross School of the Arts,0,1
Jesse Rogers,M,790134002,2004-03-11,Freshman,School of Management and Labor Relations,0,0
Rebecca Morales,F,812994589,2000-12-16,Junior,School of Arts and Sciences,0,0
Ana Beck,F,820911591,2000-04-03,Sophomore,School of Engineering,0,0
Chelsey Johnson,F,195037183,1999-09-30,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
Alexander Garcia,M,195543245,2005-05-07,Senior,School of Management and Labor Relations,1,1
Destiny Castillo,F,710668945,2000-07-19,Freshman,School of Arts and Sciences,1,0
Cynthia Martin,F,950908301,2003-08-21,Freshman,School of Management and Labor Relations,0,0
Alexandra Johnson,F,743487590,2004-06-15,Freshman,School of Communication and Information,0,0
Ashley Bender,F,167302505,2001-04-30,Sophomore,School of Environmental and Biological Sciences,0,1
Susan Fitzpatrick,F,928556683,2004-12-07,Junior,Rutgers Business School–Newark and New Brunswick,0,0
Lindsay Roberts,F,282229640,2001-09-16,Freshman,School of Arts and Sciences,0,0
Cynthia Perez,F,885708583,2000-07-15,Freshman,School of Arts and Sciences,0,0
Benjamin Bridges,M,879494505,2002-12-09,Freshman,School of Communication and Information,1,1
Ricardo Lin,M,835853922,2004-05-05,Freshman,School of Engineering,0,0
Pamela Thomas,F,804748926,2004-12-06,Freshman,School of Arts and Sciences,0,0
Victoria Scott,F,236171676,2005-02-19,Senior,School of Communication and Information,0,0
Joshua Brewer,M,969495116,2001-08-30,Sophomore,School of Arts and Sciences,0,1
Jason Caldwell,M,924477169,2000-10-27,Freshman,School of Arts and Sciences,0,0
Laura Burke,F,764702912,2005-03-20,Sophomore,Mason Gross School of the Arts,0,0
Brandon Woods,M,760607528,2005-07-20,Freshman,School of Arts and Sciences,0,0
Leroy Hurley,M,683876283,2002-08-04,Freshman,Rutgers Business School–Newark and New Brunswick,1,0
Christina Brown,F,511334222,2003-05-11,Junior,School of Engineering,0,1
Daniel Miller,M,783836551,2004-10-05,Freshman,School of Engineering,0,0
Ronald Brown,M,426718744,2003-02-25,Freshman,School of Arts and Sciences,0,1
Kevin Griffin,M,358142338,2001-01-04,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Jesse Wood,M,780091379,2002-08-06,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
Amy Macdonald,F,495756690,2001-10-25,Sophomore,Mason Gross School of the Arts,0,0
Teresa Lamb,F,569701399,1999-10-15,Sophomore,School of Arts and Sciences,0,0
Anne Riddle,F,207216360,2003-07-30,Sophomore,School of Arts and Sciences,0,0
Kayla Olson,F,967215673,2005-02-23,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
Katherine Holmes,F,407682598,1999-11-17,Freshman,School of Arts and Sciences,0,0
Julia Clark,F,750066278,2005-05-24,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,1
Joseph Nunez,M,180728361,2004-11-07,Junior,School of Arts and Sciences,0,0
Michael Martin,M,247461298,2000-11-30,Sophomore,Mason Gross School of the Arts,0,0
Lisa Yang,F,126290066,2000-02-24,Freshman,School of Arts and Sciences,0,0
Sean Johnson,M,177983440,2001-05-25,Sophomore,Mason Gross School of the Arts,0,0
Robert Wilson,M,469970943,2003-05-26,Freshman,School of Arts and Sciences,0,1
Karen Boyd,F,417004630,2003-12-05,Freshman,Mason Gross School of the Arts,0,0
Elizabeth Walker,F,750874071,2002-10-23,Sophomore,School of Social Work,0,1
Sheri Andrade,F,665269612,2002-01-06,Sophomore,Mason Gross School of the Arts,0,1
Cameron Becker,M,899228550,2002-07-13,Senior,School of Arts and Sciences,0,0
Renee Mendez,F,362245813,2005-05-08,Freshman,School of Arts and Sciences,0,0
Andrea Ochoa,F,380909309,2004-05-26,Junior,School of Arts and Sciences,1,0
Michael Lopez,M,371932645,2001-04-05,Sophomore,Mason Gross School of the Arts,0,0
Tyler Bates,M,551296751,2001-12-24,Freshman,School of Management and Labor Relations,1,0
Mark Jefferson,M,539954135,2004-02-04,Junior,School of Arts and Sciences,0,1
Alyssa Randolph,F,183692037,2003-04-23,Sophomore,School of Environmental and Biological Sciences,0,1
Michael Turner,M,311535305,2004-02-20,Sophomore,School of Management and Labor Relations,1,0
Kenneth Wallace,M,563782482,2004-03-02,Senior,School of Management and Labor Relations,0,0
Janet Lewis,F,660758251,2000-11-30,Sophomore,School of Communication and Information,0,1
Joshua Frazier,M,789494086,2000-07-13,Senior,School of Arts and Sciences,0,0
Michael King,M,563578437,2005-02-03,Freshman,School of Management and Labor Relations,0,0
Lisa Lopez,F,561820077,2001-09-08,Sophomore,School of Environmental and Biological Sciences,0,0
Emma Lewis,F,405958245,2003-10-30,Senior,School of Environmental and Biological Sciences,0,0
Mr. Trevor Dickerson,M,271591916,2001-07-25,Freshman,Mason Gross School of the Arts,0,0
Isabel Leach,F,296965561,2000-02-10,Freshman,School of Engineering,0,1
Roy Rogers,M,732974239,2001-03-05,Freshman,School of Arts and Sciences,0,0
Heather Mcdonald,F,751179870,2000-10-19,Sophomore,School of Arts and Sciences,0,0
Keith Leach,M,302682375,2003-05-22,Sophomore,School of Engineering,0,1
Michael Lopez,M,813882746,2001-09-01,Senior,School of Engineering,0,0
Kimberly Hess,F,979651410,2003-11-12,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Teresa Guzman,F,650715810,2001-06-18,Senior,School of Communication and Information,0,0
Kent Walker,M,839747761,2002-11-13,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
Tiffany Taylor,F,250948933,2003-06-22,Senior,Mason Gross School of the Arts,0,0
Samuel Baker,M,583849325,2000-04-27,Freshman,School of Engineering,0,1
Matthew Benson,M,446656327,2005-09-20,Freshman,School of Arts and Sciences,0,0
Susan Martinez,F,509211664,2002-07-26,Freshman,School of Arts and Sciences,0,0
Sarah Webb,F,302271848,2001-06-20,Junior,School of Arts and Sciences,0,0
Anthony Taylor,M,519890539,2004-01-22,Sophomore,School of Arts and Sciences,0,1
Crystal Hernandez,F,577921198,2002-04-19,Junior,School of Social Work,0,0
David Reynolds,M,930412736,2001-07-12,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0
Sheila Mcclure,F,290719819,2001-12-15,Senior,School of Management and Labor Relations,0,0
Michele Johnson,F,518341939,2005-06-11,Junior,School of Arts and Sciences,0,0
Joshua Mcmahon,M,156783080,2003-07-13,Sophomore,School of Environmental and Biological Sciences,0,0
Derrick Perkins,M,536052043,2003-07-28,Sophomore,School of Management and Labor Relations,0,1
Mary Smith,F,334325580,2002-10-11,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0
Kathryn Chambers,F,454045102,2002-12-28,Junior,School of Engineering,0,0
Mark Mcguire,M,921520514,2003-08-03,Freshman,School of Arts and Sciences,0,1
Jose Miller,M,378373676,2002-08-25,Junior,School of Management and Labor Relations,0,0
Roger Bird,M,349603667,1999-10-08,Sophomore,School of Management and Labor Relations,0,0
Andrew Castro,M,821079329,2003-06-23,Sophomore,Mason Gross School of the Arts,0,0
Tyrone Freeman,M,427895798,2002-11-18,Freshman,Mason Gross School of the Arts,0,0
Samantha Baker,F,422117570,2001-08-23,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Daniel Hebert,M,433998196,2000-06-12,Freshman,School of Engineering,0,1
Thomas Johnson,M,619587411,2000-12-02,Junior,Rutgers Business School–Newark and New Brunswick,0,0
Andrew Small,M,147946681,2000-02-03,Freshman,Mason Gross School of the Arts,0,0
Christy Smith,F,876166206,2004-12-01,Junior,School of Arts and Sciences,0,1
Dylan Collins MD,M,279676824,2002-02-20,Senior,Edward J. Bloustein School of Planning and Public Policy,0,0
Carmen Nolan,F,310880784,2000-09-21,Freshman,School of Arts and Sciences,0,0
Joseph Garcia,M,643399973,2004-01-26,Junior,School of Arts and Sciences,0,0
Andrea Williams,F,710167213,2004-12-06,Freshman,School of Engineering,0,0
Lance Rodriguez,M,740062794,2001-10-14,Junior,School of Arts and Sciences,0,0
Emily Barron,F,393969616,2005-05-09,Junior,School of Arts and Sciences,1,0
Kenneth Little,M,177941048,2001-11-16,Sophomore,School of Arts and Sciences,0,0
Gary Maynard,M,580945240,2001-11-27,Freshman,Mason Gross School of the Arts,1,0
Karen Little,F,242391549,1999-11-07,Sophomore,School of Engineering,0,0
Charles Garcia,M,600273868,2004-05-09,Freshman,School of Arts and Sciences,0,0
Tina Smith,F,599765428,2004-01-30,Sophomore,School of Arts and Sciences,0,0
Cody Jenkins,M,195564701,2005-07-13,Sophomore,School of Communication and Information,0,0
Donald Turner,M,589541008,2000-09-19,Freshman,School of Social Work,0,0
Jerry Powell,M,101214915,2004-01-02,Freshman,Edward J. Bloustein School of Planning and Public Policy,1,0
Robert Lopez,M,716431938,2002-08-21,Junior,School of Environmental and Biological Sciences,0,1
Susan Sullivan,F,239913601,2003-03-06,Sophomore,Rutgers Business School–Newark and New Brunswick,0,1
Jacqueline Carrillo,F,796734703,2003-05-25,Junior,School of Arts and Sciences,0,1
Jordan Durham,M,454415812,2002-02-06,Sophomore,School of Arts and Sciences,0,0
Tyler Russell,M,867538244,2001-10-07,Sophomore,Mason Gross School of the Arts,0,1
April Morgan,F,134814906,2001-01-09,Freshman,School of Arts and Sciences,0,1
Michelle Vaughn,F,694146942,2003-03-12,Freshman,School of Engineering,0,0
Richard Garcia,M,294611335,2001-04-16,Junior,School of Environmental and Biological Sciences,0,0
Marilyn Orozco,F,498571844,2003-11-21,Freshman,School of Arts and Sciences,0,1
Peter Peterson,M,324761498,2004-06-24,Senior,Rutgers Business School–Newark and New Brunswick,0,0
Jennifer Cooper,F,291563794,2005-06-08,Junior,School of Arts and Sciences,0,1
Julia Torres,F,767297961,2001-01-10,Freshman,School of Management and Labor Relations,0,0
Dylan Rhodes,M,606736115,2000-01-03,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Dr. Shannon Blake,F,150272367,2001-08-09,Sophomore,School of Arts and Sciences,0,0
Lisa Gutierrez,F,509795874,2005-02-18,Freshman,School of Arts and Sciences,0,0
Nicole Black,F,508936081,2000-04-21,Sophomore,School of Engineering,0,0
Derek Floyd,M,805951477,1999-12-06,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Taylor Carpenter,M,688658326,2004-06-26,Freshman,School of Engineering,0,0
Joseph Trujillo,M,388268752,2003-08-06,Junior,School of Arts and Sciences,0,1
Crystal Clark,F,602058566,2001-09-05,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0
Pamela Spence,F,976063189,2002-09-27,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
Brandon Perry,M,508338622,2002-09-29,Freshman,Rutgers Business School–Newark and New Brunswick,0,1
Douglas Sloan,M,640852691,2000-09-30,Freshman,School of Arts and Sciences,0,1
Bill Bowman,M,746298574,2005-04-20,Sophomore,School of Arts and Sciences,0,0
John Estrada,M,669538844,2003-11-20,Junior,School of Arts and Sciences,0,1
Mr. Steven Huffman DDS,M,326476187,2004-06-11,Sophomore,School of Arts and Sciences,0,0
Daniel Phillips,M,878765917,2005-09-27,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0
Ian Zimmerman,M,724676048,1999-12-23,Freshman,School of Arts and Sciences,0,0
Kelly Lozano,F,763528912,2004-06-04,Sophomore,School of Arts and Sciences,0,0
Anne Booth,F,887957140,2005-02-16,Freshman,School of Engineering,0,0
Dr. Brandon Garcia,M,436749114,2002-01-01,Sophomore,School of Engineering,0,0
Alexander Bentley,M,908563901,2005-07-12,Freshman,School of Communication and Information,1,0
Jacqueline Torres,F,937670451,2002-07-13,Freshman,Mason Gross School of the Arts,0,0
Lisa Johnson,F,997675384,2002-09-07,Sophomore,School of Engineering,0,0
Kimberly Smith,F,454014190,2003-11-10,Sophomore,School of Communication and Information,0,0
Mr. Jon Keller,M,455779192,2004-03-27,Freshman,School of Social Work,1,0
Adam Thomas,M,134971924,2001-03-13,Sophomore,School of Arts and Sciences,0,0
Edward Krueger,M,297140572,2004-05-20,Sophomore,School of Arts and Sciences,0,0
Mariah Underwood,F,545339093,2004-03-01,Freshman,School of Arts and Sciences,0,1
Stephen Weber,M,903379058,2001-01-01,Freshman,School of Management and Labor Relations,0,1
Michael Ortega,M,666709590,2005-06-17,Junior,Mason Gross School of the Arts,0,0
Samuel Burnett,M,968058484,2000-06-16,Freshman,School of Engineering,0,0
Nancy Lewis,F,146403358,2001-08-14,Freshman,School of Arts and Sciences,0,0
Shaun Garcia,M,446037036,2003-05-31,Freshman,School of Engineering,0,1
John Hunter,M,191752177,2004-11-06,Junior,Rutgers Business School–Newark and New Brunswick,0,0
Michael Cook,M,231874106,2003-03-29,Sophomore,Mason Gross School of the Arts,0,0
Veronica Sanders,F,305446739,2000-08-17,Freshman,School of Arts and Sciences,0,0
Jamie Graves,F,828025733,2002-06-24,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
Eric Hall,M,257309189,2004-04-08,Senior,Rutgers Business School–Newark and New Brunswick,0,0
Paul Andrews,M,202059563,2004-07-19,Junior,School of Arts and Sciences,0,0
Theresa Rodriguez,F,686551222,2001-11-05,Junior,Rutgers Business School–Newark and New Brunswick,1,1
Jennifer Williams,F,803663018,2005-05-09,Junior,School of Engineering,0,0
Sarah Bowman,F,557766416,2000-10-15,Sophomore,School of Communication and Information,0,0
Scott Wall,M,246589407,2001-06-13,Junior,School of Arts and Sciences,0,1
Elizabeth Johnson,F,715290490,2001-09-02,Senior,Edward J. Bloustein School of Planning and Public Policy,0,0
Joshua Walker,M,645791019,2004-09-07,Sophomore,School of Arts and Sciences,0,1
Anna Jimenez,F,949110008,2005-06-17,Freshman,School of Arts and Sciences,0,1
Barbara Brown,F,394657248,2000-07-06,Sophomore,School of Engineering,0,0
Jay Perry,M,205117254,2003-06-16,Junior,Mason Gross School of the Arts,0,0
Heidi Stevenson,F,759954683,2001-12-03,Junior,Mason Gross School of the Arts,0,1
Sabrina Fuentes,F,875889390,2002-08-12,Freshman,School of Communication and Information,0,0
Brittany Jacobs,F,691616359,2004-12-17,Sophomore,School of Arts and Sciences,0,0
Erin Rogers,F,572545878,2005-03-16,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Sean Gibson,M,103486182,2000-06-16,Freshman,School of Arts and Sciences,0,0
Natasha Wells,F,895081626,2005-07-05,Junior,School of Arts and Sciences,0,0
Melissa Allen MD,F,609990522,2005-04-01,Junior,School of Communication and Information,0,0
Emily Watson,F,236459226,2004-09-30,Freshman,School of Management and Labor Relations,0,0
Olivia Ayala,F,455287778,2005-04-29,Freshman,School of Arts and Sciences,0,0
Alexis Hall,F,123724321,2000-10-11,Freshman,Mason Gross School of the Arts,0,0
Andrew Bailey,M,738923255,2003-03-18,Sophomore,Mason Gross School of the Arts,0,0
Jeremy Harris,M,375288623,2001-06-23,Freshman,School of Social Work,0,0
Kayla Patterson,F,508901833,2003-03-27,Freshman,School of Arts and Sciences,1,0
Anna Nelson,F,195823837,2005-06-05,Sophomore,School of Arts and Sciences,0,0
Patricia Copeland,F,436463706,2003-10-04,Junior,School of Arts and Sciences,0,1
Anthony Hall,M,478752309,2003-09-26,Sophomore,Mason Gross School of the Arts,0,0
Alexander Young,M,497437220,2001-07-28,Sophomore,School of Arts and Sciences,0,0
Bryan Williams,M,725894417,2002-08-01,Sophomore,School of Arts and Sciences,1,0
William Rivera,M,900938985,2005-07-13,Freshman,School of Communication and Information,0,0
Cheyenne Drake,F,659941122,2001-01-09,Senior,School of Management and Labor Relations,0,0
Tanner Johnson,M,848929002,2004-08-23,Senior,Rutgers Business School–Newark and New Brunswick,0,0
Lacey Smith,F,664070992,2000-10-15,Junior,School of Social Work,0,0
Joel Garcia,M,123510057,2003-10-28,Freshman,School of Arts and Sciences,1,0
